date,HHA11AS001XQ01,HHA31AS001XQ01,HHA51AS001XQ01,HHA71AS001XQ01,HHA81AS001XQ01,HNA00AA001AXQ01,HNA00AA002AXQ01,LAF14CG101XQ01,LAF31CG101XQ01,LAF33CG101XQ01
2016/3/1 9:39,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:40,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:41,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:42,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:43,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:44,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:45,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:46,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:47,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:48,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:49,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:50,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:51,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:52,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:53,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:54,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:55,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:56,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:57,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:58,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 9:59,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:00,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:01,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:02,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:03,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:04,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:05,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:06,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:07,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:08,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:09,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:10,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:11,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:12,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:13,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:14,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:15,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:16,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:17,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:18,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:19,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:20,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:21,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 10:22,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:23,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:24,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:25,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:26,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:27,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:28,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:29,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:30,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:31,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:32,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:33,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:34,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:35,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:36,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:37,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:38,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:39,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:40,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:41,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:42,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 10:43,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:44,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:45,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:46,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:47,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:48,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:49,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:50,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:51,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:52,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:53,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:54,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:55,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:56,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:57,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:58,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 10:59,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:00,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:01,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:02,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:03,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:04,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:05,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:06,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:07,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:08,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:09,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:10,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:11,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:12,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:13,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:14,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:15,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:16,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:17,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:18,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:19,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:20,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:21,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:22,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:23,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:24,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:25,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 11:26,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:27,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:28,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:29,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:30,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:31,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:32,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:33,85,85,85,85,85,100,75,2.59463,0.824176,0.152625
2016/3/1 11:34,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:35,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:36,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:37,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:38,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:39,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:40,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:41,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:42,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:43,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:44,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:45,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:46,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:47,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:48,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:49,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 11:50,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 11:51,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 11:52,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:53,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:54,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:55,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:56,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:57,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:58,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 11:59,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:00,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:01,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:02,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:03,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:04,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:05,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:06,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:07,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:08,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:09,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:10,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:11,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:12,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:13,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:14,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:15,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:16,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:17,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:18,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:19,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:20,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:21,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:22,85,85,85,85,85,100,60,2.59463,0.824176,0.213675
2016/3/1 12:23,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:24,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:25,85,85,85,85,85,100,60,2.53358,0.824176,0.152625
2016/3/1 12:26,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:27,85,85,85,85,85,100,60,2.59463,0.824176,0.213675
2016/3/1 12:28,85,85,85,85,85,100,60,2.59463,0.824176,0.152625
2016/3/1 12:29,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:30,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:31,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:32,85,85,85,85,85,100,65,2.53358,0.824176,0.152625
2016/3/1 12:33,85,85,85,85,85,100,65,2.53358,0.824176,0.152625
2016/3/1 12:34,85,85,85,85,85,100,65,2.53358,0.824176,0.152625
2016/3/1 12:35,85,85,85,85,85,100,65,2.53358,0.824176,0.152625
2016/3/1 12:36,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:37,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:38,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:39,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:40,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:41,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:42,85,85,85,85,85,100,65,2.59463,0.824176,0.213675
2016/3/1 12:43,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:44,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:45,85,85,85,85,85,100,65,2.59463,0.824176,0.152625
2016/3/1 12:46,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:47,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:48,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:49,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:50,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:51,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:52,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:53,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:54,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:55,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:56,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:57,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:58,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 12:59,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:00,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:01,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:02,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:03,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:04,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:05,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:06,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:07,85,85,85,85,85,100,70,2.53358,0.824176,0.152625
2016/3/1 13:08,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:09,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:10,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 13:11,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:12,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:13,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:14,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 13:15,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 13:16,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:17,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:18,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:19,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:20,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:21,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:22,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:23,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:24,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:25,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:26,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:27,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:28,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:29,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:30,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:31,85,85,85,85,85,100,70,2.53358,0.824176,0.152625
2016/3/1 13:32,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:33,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:34,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:35,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:36,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:37,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:38,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:39,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:40,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:41,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:42,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:43,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:44,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:45,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:46,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:47,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:48,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:49,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:50,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 13:51,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:52,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:53,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:54,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:55,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:56,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 13:57,85,85,85,85,85,100,68,2.59463,0.824176,0.213675
2016/3/1 13:58,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 13:59,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 14:00,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 14:01,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 14:02,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:03,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:04,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:05,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:06,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:07,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:08,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 14:09,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 14:10,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:11,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:12,85,85,85,85,85,100,64,2.59463,0.824176,0.213675
2016/3/1 14:13,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:14,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:15,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:16,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:17,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:18,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:19,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:20,85,85,85,85,85,100,64,2.59463,0.824176,0.213675
2016/3/1 14:21,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:22,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:23,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:24,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
2016/3/1 14:25,85,85,85,85,85,100,64,2.59463,0.824176,0.152625
